vehicle_number,device_id,speed,total_distance,fuel,data_received,latitude,longitude,location_text,scraped_at
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:58:45,13.01068,80.004264,004264,2025-09-04T23:26:13.399244
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:58:15,13.01068,80.004264,004264,2025-09-04T23:26:13.399430
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:57:44,13.01068,80.004264,004264,2025-09-04T23:26:13.399591
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:57:14,13.01068,80.004264,004264,2025-09-04T23:26:13.399761
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:56:44,13.01068,80.004264,004264,2025-09-04T23:26:13.399969
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:56:13,13.01068,80.004264,004264,2025-09-04T23:26:13.400134
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:55:42,13.01068,80.004264,004264,2025-09-04T23:26:13.400290
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:55:12,13.01068,80.004264,004264,2025-09-04T23:26:13.400484
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:54:42,13.01068,80.004264,004264,2025-09-04T23:26:13.400897
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:54:12,13.01068,80.004264,004264,2025-09-04T23:26:13.401112
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:53:42,13.01068,80.004264,004264,2025-09-04T23:26:13.401275
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:53:12,13.01068,80.004264,004264,2025-09-04T23:26:13.401597
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:52:41,13.01068,80.004264,004264,2025-09-04T23:26:13.402133
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:52:11,13.01068,80.004264,004264,2025-09-04T23:26:13.402371
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:51:41,13.01068,80.004264,004264,2025-09-04T23:26:13.402638
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:51:11,13.01068,80.004264,004264,2025-09-04T23:26:13.402893
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:50:41,13.01068,80.004264,004264,2025-09-04T23:26:13.403123
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:50:10,13.01068,80.004264,004264,2025-09-04T23:26:13.403329
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:49:40,13.01068,80.004264,004264,2025-09-04T23:26:13.403517
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:49:09,13.01068,80.004264,004264,2025-09-04T23:26:13.403726
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:48:39,13.01068,80.004264,004264,2025-09-04T23:26:13.403941
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:48:09,13.01068,80.004264,004264,2025-09-04T23:26:13.404154
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:47:39,13.01068,80.004264,004264,2025-09-04T23:26:13.404358
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:47:08,13.01068,80.004264,004264,2025-09-04T23:26:13.404565
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:46:38,13.01068,80.004264,004264,2025-09-04T23:26:13.404755
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:46:08,13.01068,80.004264,004264,2025-09-04T23:26:13.404935
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:45:38,13.01068,80.004264,004264,2025-09-04T23:26:13.405115
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:45:08,13.01068,80.004264,004264,2025-09-04T23:26:13.405272
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:44:37,13.01068,80.004264,004264,2025-09-04T23:26:13.405429
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:44:07,13.01068,80.004264,004264,2025-09-04T23:26:13.405561
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:43:37,13.01068,80.004264,004264,2025-09-04T23:26:13.405728
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:43:07,13.01068,80.004264,004264,2025-09-04T23:26:13.405912
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:43:07,13.01068,80.004264,004264,2025-09-04T23:26:13.406072
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:42:37,13.01068,80.004264,004264,2025-09-04T23:26:13.406222
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:42:06,13.01068,80.004264,004264,2025-09-04T23:26:13.406412
TN02CC1910,865933032024396,0.0,0.0,0.0,03/09/2025 23:41:36,13.01068,80.004264,004264,2025-09-04T23:26:13.406618
