vehicle_number,device_id,speed,total_distance,fuel,data_received,latitude,longitude,location_text,scraped_at
TN 01 BB 8556,865933032839918,0.0,0.0,0.0,03/09/2025 23:58:32,13.079708,80.233413,233413,2025-09-04T23:25:14.310242
TN 01 BB 8556,865933032839918,0.0,0.0,0.0,03/09/2025 23:58:01,13.079708,80.233413,233413,2025-09-04T23:25:14.310442
TN 01 BB 8556,865933032839918,0.0,0.0,0.0,03/09/2025 23:57:31,13.079708,80.233413,233413,2025-09-04T23:25:14.310606
TN 01 BB 8556,865933032839918,0.0,0.0,0.0,03/09/2025 23:57:00,13.079708,80.233413,233413,2025-09-04T23:25:14.310803
TN 01 BB 8556,865933032839918,0.0,0.0,0.0,03/09/2025 23:56:30,13.079708,80.233413,233413,2025-09-04T23:25:14.311006
TN 01 BB 8556,865933032839918,0.0,0.0,0.0,03/09/2025 23:55:59,13.079708,80.233413,233413,2025-09-04T23:25:14.311205
TN 01 BB 8556,865933032839918,0.0,0.0,0.0,03/09/2025 23:55:29,13.079708,80.233413,233413,2025-09-04T23:25:14.311408
TN 01 BB 8556,865933032839918,0.0,0.0,0.0,03/09/2025 23:54:58,13.079708,80.233413,233413,2025-09-04T23:25:14.311615
TN 01 BB 8556,865933032839918,0.0,0.0,0.0,03/09/2025 23:54:28,13.079708,80.233413,233413,2025-09-04T23:25:14.311815
TN 01 BB 8556,865933032839918,0.0,0.0,0.0,03/09/2025 23:53:57,13.079708,80.233413,233413,2025-09-04T23:25:14.312016
TN 01 BB 8556,865933032839918,0.0,0.0,0.0,03/09/2025 23:53:27,13.079708,80.233413,233413,2025-09-04T23:25:14.312197
TN 01 BB 8556,865933032839918,0.0,0.0,0.0,03/09/2025 23:52:56,13.079708,80.233413,233413,2025-09-04T23:25:14.312415
TN 01 BB 8556,865933032839918,0.0,0.0,0.0,03/09/2025 23:52:26,13.079708,80.233413,233413,2025-09-04T23:25:14.312617
TN 01 BB 8556,865933032839918,0.0,0.0,0.0,03/09/2025 23:51:55,13.079708,80.233413,233413,2025-09-04T23:25:14.312781
TN 01 BB 8556,865933032839918,0.0,0.0,0.0,03/09/2025 23:51:25,13.079708,80.233413,233413,2025-09-04T23:25:14.312906
TN 01 BB 8556,865933032839918,0.0,0.0,0.0,03/09/2025 23:50:54,13.079708,80.233413,233413,2025-09-04T23:25:14.313062
TN 01 BB 8556,865933032839918,0.0,0.0,0.0,03/09/2025 23:50:24,13.079708,80.233413,233413,2025-09-04T23:25:14.313214
TN 01 BB 8556,865933032839918,0.0,0.0,0.0,03/09/2025 23:49:53,13.079708,80.233413,233413,2025-09-04T23:25:14.313375
TN 01 BB 8556,865933032839918,0.0,0.0,0.0,03/09/2025 23:49:23,13.079708,80.233413,233413,2025-09-04T23:25:14.313544
TN 01 BB 8556,865933032839918,0.0,0.0,0.0,03/09/2025 23:48:52,13.079708,80.233413,233413,2025-09-04T23:25:14.313658
TN 01 BB 8556,865933032839918,0.0,0.0,0.0,03/09/2025 23:48:22,13.079708,80.233413,233413,2025-09-04T23:25:14.313784
