vehicle_number,device_id,speed,total_distance,fuel,data_received,latitude,longitude,location_text,scraped_at
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:55:53,12.9800899,80.22716,22716,2025-09-04T23:29:05.591091
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:55:23,12.9800899,80.22716,22716,2025-09-04T23:29:05.591306
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:54:53,12.9800899,80.22716,22716,2025-09-04T23:29:05.591540
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:54:23,12.9800899,80.22716,22716,2025-09-04T23:29:05.591795
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:53:53,12.9800899,80.22716,22716,2025-09-04T23:29:05.592036
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:53:23,12.9800899,80.22716,22716,2025-09-04T23:29:05.592240
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:52:53,12.9800899,80.22716,22716,2025-09-04T23:29:05.592400
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:52:23,12.9800899,80.22716,22716,2025-09-04T23:29:05.592567
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:51:53,12.9800899,80.22716,22716,2025-09-04T23:29:05.592780
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:51:23,12.9800899,80.22716,22716,2025-09-04T23:29:05.593004
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:50:53,12.9800899,80.22716,22716,2025-09-04T23:29:05.593215
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:50:23,12.9800899,80.22716,22716,2025-09-04T23:29:05.593399
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:49:53,12.9800899,80.22716,22716,2025-09-04T23:29:05.593614
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:49:23,12.9800899,80.22716,22716,2025-09-04T23:29:05.593836
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:48:53,12.9800899,80.22716,22716,2025-09-04T23:29:05.594027
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:48:23,12.9800899,80.22716,22716,2025-09-04T23:29:05.594195
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:47:53,12.9800899,80.22716,22716,2025-09-04T23:29:05.594360
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:47:23,12.9800899,80.22716,22716,2025-09-04T23:29:05.594495
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:46:53,12.9800899,80.22716,22716,2025-09-04T23:29:05.594669
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:46:23,12.9800899,80.22716,22716,2025-09-04T23:29:05.594834
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:45:53,12.9800899,80.22716,22716,2025-09-04T23:29:05.595006
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:45:23,12.9800899,80.22716,22716,2025-09-04T23:29:05.595154
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:44:53,12.9800899,80.22716,22716,2025-09-04T23:29:05.595299
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:44:23,12.9800899,80.22716,22716,2025-09-04T23:29:05.595440
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:43:53,12.9800899,80.22716,22716,2025-09-04T23:29:05.595636
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:43:23,12.9800899,80.22716,22716,2025-09-04T23:29:05.595809
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:42:53,12.9800899,80.22716,22716,2025-09-04T23:29:05.595994
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:42:23,12.9800899,80.22716,22716,2025-09-04T23:29:05.596275
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:41:53,12.9800899,80.22716,22716,2025-09-04T23:29:05.596546
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:41:23,12.9800899,80.22716,22716,2025-09-04T23:29:05.596713
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:40:53,12.9800899,80.22716,22716,2025-09-04T23:29:05.596858
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:40:23,12.9800899,80.22716,22716,2025-09-04T23:29:05.597017
TN12BC6886,353201357123444,0.0,0.0,294.0,03/09/2025 18:39:53,12.9800899,80.22716,22716,2025-09-04T23:29:05.597159
