vehicle_number,device_id,speed,total_distance,fuel,data_received,latitude,longitude,location_text,scraped_at
TN12BE3584,353201358042817,0.0,0.0,304.0,03/09/2025 20:00:57,13.1825499,79.61093,61093,2025-09-04T23:28:57.679604
TN12BE3584,353201358042817,0.0,0.0,304.0,03/09/2025 20:00:27,13.1825499,79.61093,61093,2025-09-04T23:28:57.679748
TN12BE3584,353201358042817,0.0,0.0,304.0,03/09/2025 19:59:57,13.1825499,79.61093,61093,2025-09-04T23:28:57.679935
TN12BE3584,353201358042817,0.0,0.0,304.0,03/09/2025 19:59:27,13.1825499,79.61093,61093,2025-09-04T23:28:57.680070
TN12BE3584,353201358042817,0.0,0.0,304.0,03/09/2025 19:58:57,13.1825499,79.61093,61093,2025-09-04T23:28:57.680197
TN12BE3584,353201358042817,0.0,0.0,304.0,03/09/2025 19:58:27,13.1825499,79.61093,61093,2025-09-04T23:28:57.680366
TN12BE3584,353201358042817,0.0,0.0,304.0,03/09/2025 19:57:57,13.1825499,79.61093,61093,2025-09-04T23:28:57.680482
TN12BE3584,353201358042817,0.0,0.0,304.0,03/09/2025 19:57:27,13.1825499,79.61093,61093,2025-09-04T23:28:57.680668
TN12BE3584,353201358042817,0.0,0.0,304.0,03/09/2025 19:56:57,13.1825499,79.61093,61093,2025-09-04T23:28:57.680848
TN12BE3584,353201358042817,0.0,0.0,304.0,03/09/2025 19:56:27,13.1825499,79.61093,61093,2025-09-04T23:28:57.681040
TN12BE3584,353201358042817,0.0,0.0,304.0,03/09/2025 19:55:57,13.1825499,79.61093,61093,2025-09-04T23:28:57.681226
TN12BE3584,353201358042817,0.0,0.0,304.0,03/09/2025 19:55:27,13.1825499,79.61093,61093,2025-09-04T23:28:57.681435
TN12BE3584,353201358042817,0.0,0.0,304.0,03/09/2025 19:54:57,13.1825499,79.61093,61093,2025-09-04T23:28:57.681618
TN12BE3584,353201358042817,0.0,0.0,304.0,03/09/2025 19:54:27,13.1825499,79.61093,61093,2025-09-04T23:28:57.681801
TN12BE3584,353201358042817,0.0,0.0,304.0,03/09/2025 19:53:57,13.1825499,79.61093,61093,2025-09-04T23:28:57.681972
TN12BE3584,353201358042817,0.0,0.0,304.0,03/09/2025 19:53:27,13.1825499,79.61093,61093,2025-09-04T23:28:57.682148
