vehicle_number,device_id,speed,total_distance,fuel,data_received,latitude,longitude,location_text,scraped_at
TN87E7207,353201358042908,0.0,0.0,259.0,03/09/2025 19:03:59,13.1271416,79.994105,994105,2025-09-04T23:28:01.770622
TN87E7207,353201358042908,0.0,0.0,259.0,03/09/2025 19:03:29,13.1271416,79.994105,994105,2025-09-04T23:28:01.770796
TN87E7207,353201358042908,0.0,0.0,259.0,03/09/2025 19:02:59,13.1271416,79.994105,994105,2025-09-04T23:28:01.770948
TN87E7207,353201358042908,0.0,0.0,259.0,03/09/2025 19:02:29,13.1271416,79.994105,994105,2025-09-04T23:28:01.771098
TN87E7207,353201358042908,0.0,0.0,259.0,03/09/2025 19:01:59,13.1271416,79.994105,994105,2025-09-04T23:28:01.771278
TN87E7207,353201358042908,0.0,0.0,259.0,03/09/2025 19:01:29,13.1271416,79.994105,994105,2025-09-04T23:28:01.771467
TN87E7207,353201358042908,0.0,0.0,259.0,03/09/2025 19:00:59,13.1271416,79.994105,994105,2025-09-04T23:28:01.771630
TN87E7207,353201358042908,0.0,0.0,259.0,03/09/2025 19:00:29,13.1271416,79.994105,994105,2025-09-04T23:28:01.771834
TN87E7207,353201358042908,0.0,0.0,259.0,03/09/2025 18:59:59,13.1271416,79.994105,994105,2025-09-04T23:28:01.772024
TN87E7207,353201358042908,0.0,0.0,259.0,03/09/2025 18:59:29,13.1271416,79.994105,994105,2025-09-04T23:28:01.772193
TN87E7207,353201358042908,0.0,0.0,259.0,03/09/2025 18:58:59,13.1271416,79.994105,994105,2025-09-04T23:28:01.772366
TN87E7207,353201358042908,0.0,0.0,259.0,03/09/2025 18:58:29,13.1271416,79.994105,994105,2025-09-04T23:28:01.772524
TN87E7207,353201358042908,0.0,0.0,259.0,03/09/2025 18:57:59,13.1271416,79.994105,994105,2025-09-04T23:28:01.772687
TN87E7207,353201358042908,0.0,0.0,259.0,03/09/2025 18:57:29,13.1271416,79.994105,994105,2025-09-04T23:28:01.772849
TN87E7207,353201358042908,0.0,0.0,259.0,03/09/2025 18:56:59,13.1271416,79.994105,994105,2025-09-04T23:28:01.773066
TN87E7207,353201358042908,0.0,0.0,259.0,03/09/2025 18:56:29,13.1271416,79.994105,994105,2025-09-04T23:28:01.773261
TN87E7207,353201358042908,0.0,0.0,259.0,03/09/2025 18:55:59,13.1271416,79.994105,994105,2025-09-04T23:28:01.773469
TN87E7207,353201358042908,0.0,0.0,259.0,03/09/2025 18:55:29,13.1271416,79.994105,994105,2025-09-04T23:28:01.773669
TN87E7207,353201358042908,0.0,0.0,259.0,03/09/2025 18:54:59,13.1271416,79.994105,994105,2025-09-04T23:28:01.773824
TN87E7207,353201358042908,0.0,0.0,259.0,03/09/2025 18:54:29,13.1271416,79.994105,994105,2025-09-04T23:28:01.773983
TN87E7207,353201358042908,0.0,0.0,259.0,03/09/2025 18:53:59,13.1271416,79.994105,994105,2025-09-04T23:28:01.774135
TN87E7207,353201358042908,0.0,0.0,259.0,03/09/2025 18:53:29,13.1271416,79.994105,994105,2025-09-04T23:28:01.774316
TN87E7207,353201358042908,0.0,0.0,259.0,03/09/2025 18:52:59,13.1271416,79.994105,994105,2025-09-04T23:28:01.774460
TN87E7207,353201358042908,0.0,0.0,259.0,03/09/2025 18:52:29,13.1271416,79.994105,994105,2025-09-04T23:28:01.774613
TN87E7207,353201358042908,0.0,0.0,259.0,03/09/2025 18:51:59,13.1271416,79.994105,994105,2025-09-04T23:28:01.774769
TN87E7207,353201358042908,0.0,0.0,259.0,03/09/2025 18:51:29,13.1271416,79.994105,994105,2025-09-04T23:28:01.774921
